ID,index,Category,State,Region,Date,Farm,Rep,Depth,GPS,% Sand,% Silt,% Clay,Texture,pET (mm/yr),precip (in/yr),1:1 Soil pH,Organic Matter LOI %,Bulk density (g/cm3),1:1 S Salts mmho/cm,Nitrate-N ppm N,Potassium ppm K,Sulfate-S ppm S,Calcium ppm Ca,Magnesium ppm Mg,Sodium ppm Na,CEC/Sum of Cations me/100g,%H Sat,%K Sat,%Ca Sat,%Mg Sat,%Na Sat,Mehlich P-III ppm P,2020_1:1 Soil pH,2020_1:1 S Salts mmho/cm,2020_Organic Matter LOI %,2020_Nitrate-N ppm N,2020_Potassium ppm K,2020_Sulfate-S ppm S,2020_Zinc ppm Zn,2020_Iron ppm Fe,2020_Manganese ppm Mn,2020_Copper ppm Cu,2020_Calcium ppm Ca,2020_Magnesium ppm Mg,2020_Sodium ppm Na,2020_CEC/Sum of Cations me/100g,2020_%H Sat,2020_%K Sat,2020_%Ca Sat,2020_%Mg Sat,2020_%Na Sat,2020_Mehlich P-III ppm P,2020_% Sand,2020_% Silt,2020_% Clay,2020_Texture,POXC (mg/kg soil),NAG (nmol/hr/g soil),BG (nmol/hr/g soil),C-min (ugCO2-C/g_soil/day),Total Biomass,Diversity Index,Bacteria %,Total Bacteria Biomass,Actinomycetes %,Actinomycetes Biomass,Gram (-) %,Gram (-) Biomass,Rhizobia %,Rhizobia Biomass,Total Fungi %,Total Fungi Biomass,Arbusular Mycorrhizal %,Arbuscular Mycorrhizal Biomass,Saprophytic %,Saprophytes Biomass,Protozoan %,Protozoa Biomass,Gram (+) Biomass,Gram (+) %,Undifferentiated %,Undifferentiated Biomass,Fungi:Bacteria,Predator:Prey,Gram(+):Gram(-),Sat:Unsat,Mono:Poly,Pre 16:1w7c:cy17:0,Pre 18:1w7c:cy19:0,2020_POXC (mg/kg soil),2020_NAG (nmol/hr/g soil),2020_BG (nmol/hr/g soil),2020_C-min (ugCO2-C/g_soil/day),2020_Bulk density (g/cm3),2020_Total Biomass,2020_Diversity Index,2020_Bacteria %,2020_Total Bacteria Biomass,2020_Actinomycetes %,2020_Actinomycetes Biomass,2020_Gram (-) %,2020_Gram (-) Biomass,2020_Rhizobia %,2020_Rhizobia Biomass,2020_Total Fungi %,2020_Total Fungi Biomass,2020_Arbusular Mycorrhizal %,2020_Arbuscular Mycorrhizal Biomass,2020_Saprophytic %,2020_Saprophytes Biomass,2020_Protozoan %,2020_Protozoa Biomass,2020_Gram (+) Biomass,2020_Gram (+) %,2020_Undifferentiated %,2020_Undifferentiated Biomass,2020_Fungi:Bacteria,2020_Predator:Prey,2020_Gram(+):Gram(-),2020_Sat:Unsat,2020_Mono:Poly,2020_Pre 16:1w7c:cy17:0,2020_Pre 18:1w7c:cy19:0,WetAgg_MWD (mm),2020_WetAgg_MWD (mm),DryAgg_MWD (mm),2022_DryAgg_MWD (mm),2020_DryAgg_MWD (mm),DryAgg_WEF (%),2022_DryAgg_WEF (%),2020_DryAgg_WEF (%),2022_PenRes_Adjusted PR_Mpa,Historical_Cover crops,Historical_Interseeding,Historical_Living mulch,Historical_Increase crop rotation diversity,Historical_Heritage varieties,Historical_Perennial cool season pasture,Historical_No till / strip till,Historical_Integrate livestock,Historical_Amendments,Historical_Reduce chem,FARMS_Cover crops,FARMS_Interseeding,FARMS_Living mulch,FARMS_Planting green,FARMS_Pasture cropping,FARMS_Relay cropping,FARMS_Increase crop rotation diversity,FARMS_Conserv. crop rot. (opportunistic cropping),FARMS_Heritage varieties,FARMS_Pollinator mix permanent,FARMS_Pollinator mix nonpermanent,FARMS_Integrate garden/produce in covers,FARMS_Perennial cool season pasture,FARMS_No till / strip till,FARMS_Annual forages,FARMS_Bale grazing,FARMS_Integrate livestock,FARMS_Management intensive grazing,FARMS_Amendments,FARMS_Reduce chem,FARMS_Roller crimper,FARMS_Additional testing,FARMS_SETs,conservation_tillage_passes,conventional_tillage_passes,chem_passes_per_year,2020_soil_cover_months,start_year_soil_cover,2019_soil_cover_months,2018_soil_cover_months,2020_living_root_months,start_year_living_roots,2019_living_root_months,2018_living_root_months,categories_of_crops,number_of_crops_in_rotation,amendments,what_amendments,use_neonics,integrate_livestock,residue_remaining,stock_density,grazing_species,5yr_cropping_history,totalfieldacres
TP35,75,Transitioning,NE,W,8/15/23,Grosbach,4,5 to 15cm,40.4846954632618; -101.576550496447,53,31,16,Sandy Loam,1332.8584,19.133238,5.8,2,1.524795697,0.08,13.4,523,11.4,929,177,6,13.6,45,10,34,11,0,114,5.5,0.18,2.3,11.7,480,14.1,1.24,45.4,33.9,0.94,1288,210,11,14.2,33,9,45,12,0,95,53,31,16,Sandy Loam,232.0266426,24.30321088,72.88634824,6.52,1101.99,1.445,41.33,455.49,12.08,133.09,10.62,117.01,0,0,8.7,95.92,2.34,25.81,6.36,70.12,0,0,338.48,30.72,49.96,550.57,0.2106,0,2.8928,2.9467,13.0256,1.616,0.508,333.749952,13.7981,28.1599,17.56180527,1.568951338,421.37,1.013,23.82,100.38,4.92,20.74,12.66,53.35,0,0,0,0,0,0,0,0,0,0,47.03,11.16,76.18,320.99,0,0,0.8815,5.5294,0,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,12,2010,12,12,5,2010,6,0,Warm season grass;Warm season broadleaf,0.3,Yes; on the whole field,Livestock,No,Yes,50% or more,High,1,2020 - summer cover mix for grazing; 2019 - wheat; 2018 - chemfallow; 2017 - milo/grain sorghum; 2016 - wheat,126
TP38,36,Transitioning,NE,E,8/15/23,Doug S,1,0 to 5cm,"42.778, -97.55418",33,40,27,Loam,1045.1167,26.021965,6.6,4.2,0.971205881,0.14,13.8,418,21.8,2160,360,13,14.9,0,7,72,20,0,233,5.8,0.15,4.3,4.5,288,14,2.66,53.9,24.5,2.42,1683,249,12,18.1,38,4,47,11,0,52,37,40,23,Loam,1129.08115,176.0943555,489.350668,757.16,1906.87,1.514,47.52,906.22,8.92,170.14,18.93,360.89,0,0,18.23,347.69,5.34,101.8,12.89,245.89,0,0,545.33,28.6,34.24,652.95,0.3837,0,1.5111,1.5422,43.6153,2.0205,1.1899,668.725056,159.7227,254.9282,121.5880396,1.04,2529.47,1.454,74.91,1894.82,12.98,328.22,33.22,840.37,0.46,11.64,12.36,312.7,3.44,87.1,8.92,225.6,1.08,27.38,1054.45,41.69,11.65,294.58,0.165,0.0144,1.2547,9.2921,16.1417,1000,23.9231,0.429923711,1.81,3.8,,3.274824561,32.7,,32.01754386,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,37,Transitioning,NE,E,8/15/23,Doug S,2,0 to 5cm,"42.778, -97.55117",37,36,27,Loam,1045.1167,26.021965,5.8,3.5,1.15528776,0.11,25.7,235,14.5,1664,287,9,17.4,35,3,48,14,0,45,5.7,0.15,4.1,9.3,301,18.7,2.23,84,27.9,1.25,1483,173,32,16.4,40,5,45,9,1,45,67,22,11,Sandy Loam,722.0575756,112.7275842,310.2878526,233.38,3253.75,1.495,46.57,1515.29,9.82,319.42,16.13,524.88,0,0,16.55,538.5,3.77,122.79,12.78,415.71,0,0,990.41,30.44,36.88,1199.96,0.3554,0,1.8869,1.8443,86.7085,1.662,0.8641,707.1880976,155.2767,188.6848,171.6259076,0.825,4226.96,1.366,46.17,1951.76,7.19,303.81,20.3,858.11,0,0,7.82,330.73,1.99,84.3,5.83,246.43,0,0,1093.65,25.87,46,1944.48,0.1695,0,1.2745,1.8443,17.5789,1000,35.3155,1.789181541,1.55,4.1,,3.735898305,28.7,,36.94915254,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,38,Transitioning,NE,E,8/15/23,Doug S,3,0 to 5cm,"42.77791, -97.55265",39,32,29,Clay Loam,1045.1167,26.021965,6.3,2.8,1.218383359,0.14,22.8,143,13.3,1810,308,11,15.5,23,2,58,17,0,67,5.6,0.15,3.6,4.7,188,14.9,2.77,70.7,36.3,2.48,1476,250,15,16.9,41,3,44,12,0,35,43,36,21,Loam,665.3124751,94.50275986,304.5398322,195.85,1755.75,1.478,49.17,863.33,9.57,168,17.82,312.89,0,0,16.65,292.35,3.52,61.79,13.13,230.56,0,0,550.45,31.35,34.18,600.06,0.3386,0,1.7593,1.7354,36.1666,1.9535,1.1047,773.0194008,218.044,366.8413,113.1762691,1.2,2079.25,1.421,71.64,1489.55,13.87,288.48,27.42,570.09,0,0,14.24,296.04,3.79,78.86,10.44,217.18,0,0,919.46,44.22,14.12,293.66,0.1987,0,1.6128,1.5913,14.103,4.789,8.7913,1.589970064,1.45,2.7,,4.527846154,38.6,,15.38461538,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,39,Transitioning,NE,E,8/15/23,Doug S,4,0 to 5cm,"42.77712, -97.55236",58,23,19,Sandy Loam,1045.1167,26.021965,6.9,3.7,1.159211348,0.22,37.7,468,16.1,1915,260,7,13,0,9,74,17,0,90,5.7,0.15,4.1,9.3,301,18.7,2.23,84,27.9,1.25,1483,173,32,16.4,40,5,45,9,1,45,67,22,11,Sandy Loam,939.9162036,156.4854686,448.8874908,238.98,2125.55,1.509,51.42,1092.94,10.95,232.82,20.32,431.94,0,0,15.89,337.73,5.28,112.13,10.61,225.6,0,0,660.99,31.1,32.69,694.89,0.309,0,1.5303,1.5342,42.9014,2.2644,1.3666,707.1880976,155.2767,188.6848,171.6259076,0.825,4226.96,1.366,46.17,1951.76,7.19,303.81,20.3,858.11,0,0,7.82,330.73,1.99,84.3,5.83,246.43,0,0,1093.65,25.87,46,1944.48,0.1695,0,1.2745,1.8443,17.5789,1000,35.3155,0.514498806,1.55,3.2,,3.735898305,47,,36.94915254,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,40,Transitioning,NE,E,8/15/23,Doug S,1,5 to 15cm,"42.778, -97.55418",33,40,27,Loam,1045.1167,26.021965,6.6,4.2,1.398665304,0.14,13.8,418,21.8,2160,360,13,14.9,0,7,72,20,0,233,5.8,0.15,4.3,4.5,288,14,2.66,53.9,24.5,2.42,1683,249,12,18.1,38,4,47,11,0,52,37,40,23,Loam,708.3658,43.33080685,142.0541276,76.89,2060.6,1.414,47.05,969.59,12.54,258.33,11.35,233.82,0,0,9.69,199.62,2.17,44.66,7.52,154.96,0,0,735.77,35.71,43.26,891.4,0.2059,0,3.1467,2.6928,14.2556,1.4413,0.464,551.311937,118.6162,126.8269,83.80821502,1.08,2109.56,1.197,83.4,1759.42,15.12,318.94,31.59,666.4,0,0,4.96,104.73,0,0,4.96,104.73,0,0,1093.02,51.81,11.63,245.41,0.0595,0,1.6402,1.9553,186.103,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,41,Transitioning,NE,E,8/15/23,Doug S,2,5 to 15cm,"42.778, -97.55117",37,36,27,Loam,1045.1167,26.021965,5.8,3.5,1.454689185,0.11,25.7,235,14.5,1664,287,9,17.4,35,3,48,14,0,45,5.7,0.15,4.1,9.3,301,18.7,2.23,84,27.9,1.25,1483,173,32,16.4,40,5,45,9,1,45,67,22,11,Sandy Loam,443.2333138,44.47872816,172.5723256,89.5,2583.07,1.421,48.34,1248.76,12.72,328.59,11.77,303.9,0,0,9.52,246.02,2.95,76.19,6.57,169.83,0,0,944.85,36.58,42.13,1088.3,0.197,0,3.109,2.554,20.806,1.8533,0.5457,439.7256867,93.6058,101.3467,45.89337145,1.29,1636.33,1.205,80.75,1321.28,16.38,267.98,22.38,366.17,0,0,4.59,75.15,1.18,19.38,3.41,55.76,0,0,955.1,58.37,14.66,239.91,0.0569,0,2.6083,2.5789,143.942,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,42,Transitioning,NE,E,8/15/23,Doug S,3,5 to 15cm,"42.77791, -97.55265",39,32,29,Clay Loam,1045.1167,26.021965,6.3,2.8,1.499234878,0.14,22.8,143,13.3,1810,308,11,15.5,23,2,58,17,0,67,5.6,0.15,3.6,4.7,188,14.9,2.77,70.7,36.3,2.48,1476,250,15,16.9,41,3,44,12,0,35,43,36,21,Loam,385.1884166,45.10038953,146.0727459,78.75,1812.09,1.408,45.43,823.19,12.57,227.71,11.08,200.84,0,0,8.04,145.68,2.36,42.83,5.68,102.85,0,0,622.35,34.34,46.53,843.22,0.177,0,3.0987,2.8622,15.7403,1.9892,0.5021,368.6222151,93.4313,114.9982,52.00453907,1.325,3427.07,1.195,46.94,1608.59,7.68,263.11,23.08,790.91,0,0,3.51,120.43,0,0,3.51,120.43,0,0,817.68,23.86,49.55,1698.04,0.0749,0,1.0338,2.1411,0,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP38,43,Transitioning,NE,E,8/15/23,Doug S,4,5 to 15cm,"42.77712, -97.55236",58,23,19,Sandy Loam,1045.1167,26.021965,6.9,3.7,1.346014645,0.22,37.7,468,16.1,1915,260,7,13,0,9,74,17,0,90,5.7,0.15,4.1,9.3,301,18.7,2.23,84,27.9,1.25,1483,173,32,16.4,40,5,45,9,1,45,67,22,11,Sandy Loam,607.6108315,58.32883819,201.421748,121.45,2287.24,1.422,49.27,1126.86,12.84,293.77,12.94,296.04,0,0,8.98,205.48,3.15,72.12,5.83,133.36,0,0,830.82,36.32,41.75,954.9,0.1824,0,2.8064,2.5798,47.8801,2.0983,0.536,439.7256867,93.6058,101.3467,45.89337145,1.29,1636.33,1.205,80.75,1321.28,16.38,267.98,22.38,366.17,0,0,4.59,75.15,1.18,19.38,3.41,55.76,0,0,955.1,58.37,14.66,239.91,0.0569,0,2.6083,2.5789,143.942,0,1000,,,,,,,,,,1,0,0,1,0,0,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,8,2020,6,6,9,2020,5,5,Cool season grass;Warm season broadleaf;Cool season broadleaf,0.5,Yes; on the whole field,Manure from the feedlot has been applied; worm seap has been applied to the seed; and the plan is to apply worm seap as a foliar feeding on the cash crop. ,Don't know,Yes,50% or more,High,2,2020 - was cover crop of rye and triticale with soybeans planted after grazing; 2019 - was corn with not grazing occuring; 2018 was forage peas followed with a cover crop; 2017 was Triticale mixed with hairy vetch followed by a cover crop; and 2016 was corn. ,40
TP39,92,Transitioning,CO,W,8/15/23,Heermann,1,0 to 5cm,40.6363110173788; -102.528327600368,56,31,13,Sandy Loam,1323.9362,18.055948,6.1,1.8,1.278028853,0.08,1.1,518,10.5,1149,238,7,12.2,25,11,47,16,0,50,6.8,0.18,1.7,14.2,452,9.7,0.56,27.1,23.4,0.64,1123,176,10,8.3,0,14,67,18,1,41,56,31,13,Sandy Loam,432.4589,169.4957623,695.9313985,202.9,2751.75,1.501,31.28,860.86,6.35,174.64,13.28,365.37,0,0,14.49,398.72,2.82,77.5,11.67,321.21,0,0,495.49,18.01,54.23,1492.17,0.4632,0,1.3561,1.94,4.6335,1.8877,1.5659,355.2747755,76.0664,135.3301,56.20448186,1.34,3456.36,1.471,66.69,2305.14,12.9,445.93,26.57,918.21,0.22,7.68,18.24,630.44,3.03,104.69,15.21,525.75,0.22,7.68,1386.92,40.13,14.85,513.11,0.2735,0.0033,1.5105,15.1082,13.9665,1000,9.315,0.679724954,1.12,2,,1.582162741,57.2,,65.31049251,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
TP39,93,Transitioning,CO,W,8/15/23,Heermann,2,0 to 5cm,40.6390177983158; -102.523648178552,56,28,16,Sandy Loam,1323.9362,18.055948,6.7,1.9,1.248271516,0.11,0.9,526,8.2,1148,234,8,9.1,0,15,63,21,0,37,6.2,0.15,2.3,10.2,564,9.1,0.58,23.3,24.5,0.64,1299,249,9,12.8,21,11,51,16,0,42,51,31,18,Loam,460.5824149,146.2964332,705.2091411,174.35,2710.73,1.516,31.52,854.35,6.54,177.33,13.24,358.91,0,0,14.31,387.85,3.25,88.21,11.05,299.63,0,0,495.44,18.28,54.17,1468.53,0.454,0,1.3804,2.0158,31.2993,2.1175,1.4407,491.1111728,98.9137,156.5456,63.35695916,1.69,3673.41,1.424,70.26,2580.8,11.01,404.61,31.84,1169.6,0,0,16.37,601.46,3.76,138.26,12.61,463.2,0.19,7.07,1411.19,38.42,13.18,484.09,0.2331,0.0027,1.2066,11.0325,16.537,1000,35.1198,1.83709131,1.38,2.9,,1.430906433,53.3,,62.57309942,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
TP39,94,Transitioning,CO,W,8/15/23,Heermann,3,0 to 5cm,40.6309541833333; -102.530948333333,55,31,14,Sandy Loam,1323.9362,18.055948,6.5,2.3,1.082256617,0.1,1,530,7.7,1339,213,6,12.8,23,11,52,14,0,62,6.7,0.15,1.7,8.8,492,8.6,0.43,23.8,25.5,0.68,1208,244,21,9.4,0,13,64,22,1,23,56,28,16,Sandy Loam,608.7597257,188.9832258,853.578745,209.47,2992.16,1.574,33.29,996.04,6.99,209.09,14.81,443.16,0.32,9.69,14.8,442.89,3.35,100.35,11.45,342.54,0.31,9.39,552.88,18.48,51.6,1543.86,0.4446,0.0094,1.2476,1.7494,5.6089,2.1185,1.684,222.4797401,38.3207,85.9808,38.89271017,1.54,2525.75,1.309,74.56,1883.27,11.67,294.8,29.98,757.21,0,0,9.64,243.43,1.64,41.35,8,202.08,0,0,1126.06,44.58,15.8,399.05,0.1293,0,1.4871,3.7456,38.2728,1000,1000,1.270465575,1.4,1.7,,1.897427101,61.4,,60.72041166,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
TP39,95,Transitioning,CO,W,8/15/23,Heermann,4,0 to 5cm,40.6301026451438; -102.524170863428,51,31,18,Loam,1323.9362,18.055948,6.6,2.2,1.128301763,0.13,1.5,521,9.6,1511,311,8,11.5,0,12,66,22,0,38,6.2,0.15,2.3,10.2,564,9.1,0.58,23.3,24.5,0.64,1299,249,9,12.8,21,11,51,16,0,42,51,31,18,Loam,622.9093968,185.8755333,748.6107506,196,3357.86,1.537,31.86,1069.87,6.26,210.14,14.06,472.13,0,0,16.03,538.18,3.37,113.08,12.66,425.1,0.32,10.63,597.74,17.8,51.79,1739.17,0.503,0.0099,1.266,1.7476,6.0968,1.9892,1.6624,491.1111728,98.9137,156.5456,63.35695916,1.69,3673.41,1.424,70.26,2580.8,11.01,404.61,31.84,1169.6,0,0,16.37,601.46,3.76,138.26,12.61,463.2,0.19,7.07,1411.19,38.42,13.18,484.09,0.2331,0.0027,1.2066,11.0325,16.537,1000,35.1198,0.629512562,1.38,2.6,,1.430906433,54.1,,62.57309942,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
TP39,96,Transitioning,CO,W,8/15/23,Heermann,1,5 to 15cm,40.6363110173788; -102.528327600368,56,31,13,Sandy Loam,1323.9362,18.055948,6.1,1.8,1.376403871,0.08,1.1,518,10.5,1149,238,7,12.2,25,11,47,16,0,50,6.8,0.18,1.7,14.2,452,9.7,0.56,27.1,23.4,0.64,1123,176,10,8.3,0,14,67,18,1,41,56,31,13,Sandy Loam,319.81915,51.81664477,200.0546506,97.19,2119.22,1.524,23.87,505.78,7.04,149.12,6.85,145.27,0,0,13.51,286.37,2.63,55.81,10.88,230.56,0,0,360.51,17.01,62.62,1327.07,0.5662,0,2.4817,2.874,4.4597,1.5353,0.6538,168.5283233,16.0781,34.1112,25.90283062,1.57,1506.37,1.201,68.45,1031.16,11.94,179.88,25.87,389.73,0,0,4.53,68.17,0,0,4.53,68.17,0,0,641.43,42.58,27.02,407.04,0.0661,0,1.6458,1.5374,153.683,0,1000,,,,,,,,,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
TP39,97,Transitioning,CO,W,8/15/23,Heermann,2,5 to 15cm,40.6390177983158; -102.523648178552,56,28,16,Sandy Loam,1323.9362,18.055948,6.7,1.9,1.431014202,0.11,0.9,526,8.2,1148,234,8,9.1,0,15,63,21,0,37,6.2,0.15,2.3,10.2,564,9.1,0.58,23.3,24.5,0.64,1299,249,9,12.8,21,11,51,16,0,42,51,31,18,Loam,243.3061558,32.35401207,156.8180975,68.8,1511.33,1.446,25.92,391.71,8.25,124.74,6.91,104.4,0,0,5.11,77.19,1.34,20.3,3.76,56.89,0,0,287.31,19.01,68.97,1042.43,0.1971,0,2.7519,4.0046,5.0216,1.3501,0.6574,283.6126884,29.0733,61.8288,36.34519859,1.5,2289.01,1.389,64.7,1480.88,10.63,243.33,31.41,719.06,0,0,13.03,298.3,2.27,51.85,10.77,246.45,0.2,4.59,761.82,33.28,22.07,505.23,0.2014,0.0031,1.0595,11.4506,47.0147,8.4706,21.0092,,,,,,,,,,1,1,0,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,2015,12,11,11,2015,11,11,Warm season grass;Cool season grass;Warm season broadleaf;Cool season broadleaf,1,Yes; on the whole field,Livestock; biological seed treatments,No,Yes,11-49%,High,1,2020 -fall 2020 rye/peas; before that warm-season grazing mix; 2019 millet; july18-may19 covers; 2018 yellow peas; 2017 grazing cover crop; 2016 rye / wheat half on each field,320
